paperId,url,title,year,citationCount,openAccessPdf,authors,abstract,text,x,y,cluster
4c643f9e0d1ae5115223399ba67a59e1076848ac,https://www.semanticscholar.org/paper/4c643f9e0d1ae5115223399ba67a59e1076848ac,Detection of Bangla Hate Comments and Cyberbullying in Social Media Using NLP and Transformer Models,2022.0,29,"{'url': '', 'status': None, 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1007/978-3-031-12638-3_8?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1007/978-3-031-12638-3_8, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}","[{'authorId': '2236758083', 'name': 'Md. Imdadul Haque Emon'}, {'authorId': '2213121793', 'name': 'Khondoker Nazia Iqbal'}, {'authorId': '2141343488', 'name': 'Md Humaion Kabir Mehedi'}, {'authorId': '2186736942', 'name': 'Mohammed Julfikar Ali Mahbub'}, {'authorId': '3446644', 'name': 'Annajiat Alim Rasel'}]",,Detection of Bangla Hate Comments and Cyberbullying in Social Media Using NLP and Transformer Models.,2.9439843,-28.63718,0
d0ae1b0e40a19d83153932bc728182802408b349,https://www.semanticscholar.org/paper/d0ae1b0e40a19d83153932bc728182802408b349,Deanthropomorphising NLP: Can a language model be conscious?,2022.0,10,"{'url': 'https://doi.org/10.1371/journal.pone.0307521', 'status': 'GOLD', 'license': 'CCBY', 'disclaimer': 'Notice: Paper or abstract available at https://arxiv.org/abs/2211.11483, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}","[{'authorId': '2334480388', 'name': 'M. Shardlow'}, {'authorId': '1984182', 'name': 'Piotr Przybyła'}]","This work is intended as a voice in the discussion over previous claims that a pretrained large language model (LLM) based on the Transformer model architecture can be sentient. Such claims have been made concerning the LaMDA model and also concerning the current wave of LLM-powered chatbots, such as ChatGPT. This claim, if confirmed, would have serious ramifications in the Natural Language Processing (NLP) community due to wide-spread use of similar models. However, here we take the position that such a large language model cannot be conscious, and that LaMDA in particular exhibits no advances over other similar models that would qualify it. We justify this by analysing the Transformer architecture through Integrated Information Theory of consciousness. We see the claims of sentience as part of a wider tendency to use anthropomorphic language in NLP reporting. Regardless of the veracity of the claims, we consider this an opportune moment to take stock of progress in language modelling and consider the ethical implications of the task. In order to make this work helpful for readers outside the NLP community, we also present the necessary background in language modelling.","Deanthropomorphising NLP: Can a language model be conscious?.This work is intended as a voice in the discussion over previous claims that a pretrained large language model (LLM) based on the Transformer model architecture can be sentient. Such claims have been made concerning the LaMDA model and also concerning the current wave of LLM-powered chatbots, such as ChatGPT. This claim, if confirmed, would have serious ramifications in the Natural Language Processing (NLP) community due to wide-spread use of similar models. However, here we take the position that such a large language model cannot be conscious, and that LaMDA in particular exhibits no advances over other similar models that would qualify it. We justify this by analysing the Transformer architecture through Integrated Information Theory of consciousness. We see the claims of sentience as part of a wider tendency to use anthropomorphic language in NLP reporting. Regardless of the veracity of the claims, we consider this an opportune moment to take stock of progress in language modelling and consider the ethical implications of the task. In order to make this work helpful for readers outside the NLP community, we also present the necessary background in language modelling.",-1.3720775,-4.360364,0
7b49bcd9fd53158a57d158550461bcb72ac83fbc,https://www.semanticscholar.org/paper/7b49bcd9fd53158a57d158550461bcb72ac83fbc,Overview of the Transformer-based Models for NLP Tasks,2020.0,351,"{'url': 'https://annals-csis.org/proceedings/2020/drp/pdf/20.pdf', 'status': 'GOLD', 'license': 'CCBY', 'disclaimer': 'Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.15439/2020F20?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.15439/2020F20, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}","[{'authorId': '1994374184', 'name': 'Anthony Gillioz'}, {'authorId': '144558519', 'name': 'Jacky Casas'}, {'authorId': '1802011', 'name': 'E. Mugellini'}, {'authorId': '1799647', 'name': 'Omar Abou Khaled'}]","In 2017, Vaswani et al. proposed a new neural network architecture named Transformer. That modern architecture quickly revolutionized the natural language processing world. Models like GPT and BERT relying on this Transformer architecture have fully outperformed the previous state-of-theart networks. It surpassed the earlier approaches by such a wide margin that all the recent cutting edge models seem to rely on these Transformer-based architectures. In this paper, we provide an overview and explanations of the latest models. We cover the auto-regressive models such as GPT, GPT-2 and XLNET, as well as the auto-encoder architecture such as BERT and a lot of post-BERT models like RoBERTa, ALBERT, ERNIE 1.0/2.0.","Overview of the Transformer-based Models for NLP Tasks.In 2017, Vaswani et al. proposed a new neural network architecture named Transformer. That modern architecture quickly revolutionized the natural language processing world. Models like GPT and BERT relying on this Transformer architecture have fully outperformed the previous state-of-theart networks. It surpassed the earlier approaches by such a wide margin that all the recent cutting edge models seem to rely on these Transformer-based architectures. In this paper, we provide an overview and explanations of the latest models. We cover the auto-regressive models such as GPT, GPT-2 and XLNET, as well as the auto-encoder architecture such as BERT and a lot of post-BERT models like RoBERTa, ALBERT, ERNIE 1.0/2.0.",4.846219,0.39288267,0
f616906f42961ebdf0b80182588b236953ca296b,https://www.semanticscholar.org/paper/f616906f42961ebdf0b80182588b236953ca296b,CollagenTransformer: End-to-End Transformer Model to Predict Thermal Stability of Collagen Triple Helices Using an NLP Approach.,2022.0,25,"{'url': '', 'status': None, 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.1021/acsbiomaterials.2c00737?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1021/acsbiomaterials.2c00737, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}","[{'authorId': '31763484', 'name': 'E. Khare'}, {'authorId': '1399744200', 'name': 'Constancio González-Obeso'}, {'authorId': '2055142208', 'name': 'D. L. Kaplan'}, {'authorId': '2273480', 'name': 'M. Buehler'}]","Collagen is one of the most important structural proteins in biology, and its structural hierarchy plays a crucial role in many mechanically important biomaterials. Here, we demonstrate how transformer models can be used to predict, directly from the primary amino acid sequence, the thermal stability of collagen triple helices, measured via the melting temperature Tm. We report two distinct transformer architectures to compare performance. First, we train a small transformer model from scratch, using our collagen data set featuring only 633 sequence-to-Tm pairings. Second, we use a large pretrained transformer model, ProtBERT, and fine-tune it for a particular downstream task by utilizing sequence-to-Tm pairings, using a deep convolutional network to translate natural language processing BERT embeddings into required features. Both the small transformer model and the fine-tuned ProtBERT model have similar R2 values of test data (R2 = 0.84 vs 0.79, respectively), but the ProtBERT is a much larger pretrained model that may not always be applicable for other biological or biomaterials questions. Specifically, we show that the small transformer model requires only 0.026% of the number of parameters compared to the much larger model but reaches almost the same accuracy for the test set. We compare the performance of both models against 71 newly published sequences for which Tm has been obtained as a validation set and find reasonable agreement, with ProtBERT outperforming the small transformer model. The results presented here are, to our best knowledge, the first demonstration of the use of transformer models for relatively small data sets and for the prediction of specific biophysical properties of interest. We anticipate that the work presented here serves as a starting point for transformer models to be applied to other biophysical problems.","CollagenTransformer: End-to-End Transformer Model to Predict Thermal Stability of Collagen Triple Helices Using an NLP Approach..Collagen is one of the most important structural proteins in biology, and its structural hierarchy plays a crucial role in many mechanically important biomaterials. Here, we demonstrate how transformer models can be used to predict, directly from the primary amino acid sequence, the thermal stability of collagen triple helices, measured via the melting temperature Tm. We report two distinct transformer architectures to compare performance. First, we train a small transformer model from scratch, using our collagen data set featuring only 633 sequence-to-Tm pairings. Second, we use a large pretrained transformer model, ProtBERT, and fine-tune it for a particular downstream task by utilizing sequence-to-Tm pairings, using a deep convolutional network to translate natural language processing BERT embeddings into required features. Both the small transformer model and the fine-tuned ProtBERT model have similar R2 values of test data (R2 = 0.84 vs 0.79, respectively), but the ProtBERT is a much larger pretrained model that may not always be applicable for other biological or biomaterials questions. Specifically, we show that the small transformer model requires only 0.026% of the number of parameters compared to the much larger model but reaches almost the same accuracy for the test set. We compare the performance of both models against 71 newly published sequences for which Tm has been obtained as a validation set and find reasonable agreement, with ProtBERT outperforming the small transformer model. The results presented here are, to our best knowledge, the first demonstration of the use of transformer models for relatively small data sets and for the prediction of specific biophysical properties of interest. We anticipate that the work presented here serves as a starting point for transformer models to be applied to other biophysical problems.",20.873281,-13.892476,1
ee69bda59b9698d7de4e01f02f29965b125387d3,https://www.semanticscholar.org/paper/ee69bda59b9698d7de4e01f02f29965b125387d3,SSNCSE NLP@TamilNLP-ACL2022: Transformer based approach for detection of abusive comment for Tamil language,2022.0,19,"{'url': 'https://aclanthology.org/2022.dravidianlangtech-1.25.pdf', 'status': 'HYBRID', 'license': 'CCBY', 'disclaimer': 'Notice: Paper or abstract available at https://aclanthology.org/2022.dravidianlangtech-1.25, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}","[{'authorId': '146239045', 'name': 'Bharathi B'}, {'authorId': '2165225957', 'name': 'Josephine Varsha'}]","Social media platforms along with many other public forums on the Internet have shown a significant rise in the cases of abusive behavior such as Misogynism, Misandry, Homophobia, and Cyberbullying. To tackle these concerns, technologies are being developed and applied, as it is a tedious and time-consuming task to identify, report and block these offenders. Our task was to automate the process of identifying abusive comments and classify them into appropriate categories. The datasets provided by the DravidianLangTech@ACL2022 organizers were a code-mixed form of Tamil text. We trained the datasets using pre-trained transformer models such as BERT,m-BERT, and XLNET and achieved a weighted average of F1 scores of 0.96 for Tamil-English code mixed text and 0.59 for Tamil text.","SSNCSE NLP@TamilNLP-ACL2022: Transformer based approach for detection of abusive comment for Tamil language.Social media platforms along with many other public forums on the Internet have shown a significant rise in the cases of abusive behavior such as Misogynism, Misandry, Homophobia, and Cyberbullying. To tackle these concerns, technologies are being developed and applied, as it is a tedious and time-consuming task to identify, report and block these offenders. Our task was to automate the process of identifying abusive comments and classify them into appropriate categories. The datasets provided by the DravidianLangTech@ACL2022 organizers were a code-mixed form of Tamil text. We trained the datasets using pre-trained transformer models such as BERT,m-BERT, and XLNET and achieved a weighted average of F1 scores of 0.96 for Tamil-English code mixed text and 0.59 for Tamil text.",5.032446,-26.893454,0
4d846194dfbc5650b02dbd0d51e5a9f81b6eda5f,https://www.semanticscholar.org/paper/4d846194dfbc5650b02dbd0d51e5a9f81b6eda5f,NLP for Responsible Finance: Fine-Tuning Transformer-Based Models for ESG,2022.0,17,"{'url': '', 'status': None, 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.1109/BigData55660.2022.10020755?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1109/BigData55660.2022.10020755, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}","[{'authorId': '1659045639', 'name': 'Stefan Pasch'}, {'authorId': '2005500401', 'name': 'Daniel Ehnes'}]","Evaluating companies’ performances according to environmental, social, and governance (ESG) standards has become a central task in the financial industry. We show a novel solution to fine-tune transformer-based models for the ESG domain. By combining ESG ratings with text documents from annual reports, we were able to train an ESG sentiment model that outperforms traditional text classifiers at predicting the ESG behavior of companies by up to 11 percentage points. Moreover, we show practical applications of our ESG sentiment models by predicting individual sentences and by tracking ESG-related news coverage over time.","NLP for Responsible Finance: Fine-Tuning Transformer-Based Models for ESG.Evaluating companies’ performances according to environmental, social, and governance (ESG) standards has become a central task in the financial industry. We show a novel solution to fine-tune transformer-based models for the ESG domain. By combining ESG ratings with text documents from annual reports, we were able to train an ESG sentiment model that outperforms traditional text classifiers at predicting the ESG behavior of companies by up to 11 percentage points. Moreover, we show practical applications of our ESG sentiment models by predicting individual sentences and by tracking ESG-related news coverage over time.",-9.995862,-21.335941,0
d88c1255876b62fb5f5a8b292098ca430710a540,https://www.semanticscholar.org/paper/d88c1255876b62fb5f5a8b292098ca430710a540,The NLP Cookbook: Modern Recipes for Transformer Based Deep Learning Architectures,2021.0,113,"{'url': 'https://doi.org/10.1109/access.2021.3077350', 'status': 'GOLD', 'license': 'CCBYNCND', 'disclaimer': 'Notice: Paper or abstract available at https://arxiv.org/abs/2104.10640, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}","[{'authorId': '2141026590', 'name': 'Sushant Singh'}, {'authorId': '143794144', 'name': 'A. Mahmood'}]","In recent years, Natural Language Processing (NLP) models have achieved phenomenal success in linguistic and semantic tasks like text classification, machine translation, cognitive dialogue systems, information retrieval via Natural Language Understanding (NLU), and Natural Language Generation (NLG). This feat is primarily attributed due to the seminal Transformer architecture, leading to designs such as BERT, GPT (I, II, III), etc. Although these large-size models have achieved unprecedented performances, they come at high computational costs. Consequently, some of the recent NLP architectures have utilized concepts of transfer learning, pruning, quantization, and knowledge distillation to achieve moderate model sizes while keeping nearly similar performances as achieved by their predecessors. Additionally, to mitigate the data size challenge raised by language models from a knowledge extraction perspective, Knowledge Retrievers have been built to extricate explicit data documents from a large corpus of databases with greater efficiency and accuracy. Recent research has also focused on superior inference by providing efficient attention to longer input sequences. In this paper, we summarize and examine the current state-of-the-art (SOTA) NLP models that have been employed for numerous NLP tasks for optimal performance and efficiency. We provide a detailed understanding and functioning of the different architectures, a taxonomy of NLP designs, comparative evaluations, and future directions in NLP.","The NLP Cookbook: Modern Recipes for Transformer Based Deep Learning Architectures.In recent years, Natural Language Processing (NLP) models have achieved phenomenal success in linguistic and semantic tasks like text classification, machine translation, cognitive dialogue systems, information retrieval via Natural Language Understanding (NLU), and Natural Language Generation (NLG). This feat is primarily attributed due to the seminal Transformer architecture, leading to designs such as BERT, GPT (I, II, III), etc. Although these large-size models have achieved unprecedented performances, they come at high computational costs. Consequently, some of the recent NLP architectures have utilized concepts of transfer learning, pruning, quantization, and knowledge distillation to achieve moderate model sizes while keeping nearly similar performances as achieved by their predecessors. Additionally, to mitigate the data size challenge raised by language models from a knowledge extraction perspective, Knowledge Retrievers have been built to extricate explicit data documents from a large corpus of databases with greater efficiency and accuracy. Recent research has also focused on superior inference by providing efficient attention to longer input sequences. In this paper, we summarize and examine the current state-of-the-art (SOTA) NLP models that have been employed for numerous NLP tasks for optimal performance and efficiency. We provide a detailed understanding and functioning of the different architectures, a taxonomy of NLP designs, comparative evaluations, and future directions in NLP.",4.5570674,2.1762497,0
ae5cfcd7f53a5efe0a19e769796b534c33637f59,https://www.semanticscholar.org/paper/ae5cfcd7f53a5efe0a19e769796b534c33637f59,Membership Inference Attacks Against NLP Classiﬁcation Models,2021.0,61,"{'url': '', 'status': None, 'license': None}","[{'authorId': '148318826', 'name': 'Virat Shejwalkar'}, {'authorId': '3058104', 'name': 'Huseyin A. Inan'}, {'authorId': '1972973', 'name': 'Amir Houmansadr'}, {'authorId': '1562202621', 'name': 'Robert Sim'}]",,Membership Inference Attacks Against NLP Classiﬁcation Models.,24.002094,-26.097588,0
1cf50a2e906dc89463d7eab827de9a3c371e7c53,https://www.semanticscholar.org/paper/1cf50a2e906dc89463d7eab827de9a3c371e7c53,"Generate, Annotate, and Learn: NLP with Synthetic Text",2021.0,64,"{'url': 'https://direct.mit.edu/tacl/article-pdf/doi/10.1162/tacl_a_00492/2038511/tacl_a_00492.pdf', 'status': 'GOLD', 'license': 'CCBY', 'disclaimer': 'Notice: Paper or abstract available at https://arxiv.org/abs/2106.06168, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}","[{'authorId': '2288269593', 'name': 'Xuanli He'}, {'authorId': '47257217', 'name': 'Islam Nassar'}, {'authorId': '51131802', 'name': 'J. Kiros'}, {'authorId': '2561045', 'name': 'Gholamreza Haffari'}, {'authorId': '144739074', 'name': 'Mohammad Norouzi'}]","Abstract This paper studies the use of language models as a source of synthetic unlabeled text for NLP. We formulate a general framework called “generate, annotate, and learn (GAL)” to take advantage of synthetic text within knowledge distillation, self-training, and few-shot learning applications. To generate high-quality task-specific text, we either fine-tune LMs on inputs from the task of interest, or prompt large LMs with few examples. We use the best available classifier to annotate synthetic text with soft pseudo labels for knowledge distillation and self-training, and use LMs to obtain hard labels for few-shot learning. We train new supervised models on the combination of labeled and pseudo-labeled data, which results in significant gains across several applications. We investigate key components of GAL and present theoretical and empirical arguments against the use of class-conditional LMs to generate synthetic labeled text instead of unlabeled text. GAL achieves new state-of-the-art knowledge distillation results for 6-layer transformers on the GLUE leaderboard.","Generate, Annotate, and Learn: NLP with Synthetic Text.Abstract This paper studies the use of language models as a source of synthetic unlabeled text for NLP. We formulate a general framework called “generate, annotate, and learn (GAL)” to take advantage of synthetic text within knowledge distillation, self-training, and few-shot learning applications. To generate high-quality task-specific text, we either fine-tune LMs on inputs from the task of interest, or prompt large LMs with few examples. We use the best available classifier to annotate synthetic text with soft pseudo labels for knowledge distillation and self-training, and use LMs to obtain hard labels for few-shot learning. We train new supervised models on the combination of labeled and pseudo-labeled data, which results in significant gains across several applications. We investigate key components of GAL and present theoretical and empirical arguments against the use of class-conditional LMs to generate synthetic labeled text instead of unlabeled text. GAL achieves new state-of-the-art knowledge distillation results for 6-layer transformers on the GLUE leaderboard.",5.5458117,12.548089,0
a05973d939f5a2b63f6b052e8f059d5fd73c25a1,https://www.semanticscholar.org/paper/a05973d939f5a2b63f6b052e8f059d5fd73c25a1,AraT5: Text-to-Text Transformers for Arabic Language Generation,2021.0,148,"{'url': 'https://aclanthology.org/2022.acl-long.47.pdf', 'status': 'HYBRID', 'license': 'CCBY', 'disclaimer': 'Notice: Paper or abstract available at https://arxiv.org/abs/2109.12068, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}","[{'authorId': '17771023', 'name': 'El Moatez Billah Nagoudi'}, {'authorId': '1397289779', 'name': 'AbdelRahim Elmadany'}, {'authorId': '1388437494', 'name': 'Muhammad Abdul-Mageed'}]","Transfer learning with a unified Transformer framework (T5) that converts all language problems into a text-to-text format was recently proposed as a simple and effective transfer learning approach. Although a multilingual version of the T5 model (mT5) was also introduced, it is not clear how well it can fare on non-English tasks involving diverse data. To investigate this question, we apply mT5 on a language with a wide variety of dialects–Arabic. For evaluation, we introduce a novel benchmark for ARabic language GENeration (ARGEN), covering seven important tasks. For model comparison, we pre-train three powerful Arabic T5-style models and evaluate them on ARGEN. Although pre-trained with ~49 less data, our new models perform significantly better than mT5 on all ARGEN tasks (in 52 out of 59 test sets) and set several new SOTAs. Our models also establish new SOTA on the recently-proposed, large Arabic language understanding evaluation benchmark ARLUE (Abdul-Mageed et al., 2021). Our new models are publicly available. We also link to ARGEN datasets through our repository: https://github.com/UBC-NLP/araT5.","AraT5: Text-to-Text Transformers for Arabic Language Generation.Transfer learning with a unified Transformer framework (T5) that converts all language problems into a text-to-text format was recently proposed as a simple and effective transfer learning approach. Although a multilingual version of the T5 model (mT5) was also introduced, it is not clear how well it can fare on non-English tasks involving diverse data. To investigate this question, we apply mT5 on a language with a wide variety of dialects–Arabic. For evaluation, we introduce a novel benchmark for ARabic language GENeration (ARGEN), covering seven important tasks. For model comparison, we pre-train three powerful Arabic T5-style models and evaluate them on ARGEN. Although pre-trained with ~49 less data, our new models perform significantly better than mT5 on all ARGEN tasks (in 52 out of 59 test sets) and set several new SOTAs. Our models also establish new SOTA on the recently-proposed, large Arabic language understanding evaluation benchmark ARLUE (Abdul-Mageed et al., 2021). Our new models are publicly available. We also link to ARGEN datasets through our repository: https://github.com/UBC-NLP/araT5.",4.610069,-14.616173,0
54238ca0b2b04488790997634e737860fc09629f,https://www.semanticscholar.org/paper/54238ca0b2b04488790997634e737860fc09629f,BERT is to NLP what AlexNet is to CV: Can Pre-Trained Language Models Identify Analogies?,2021.0,100,"{'url': 'https://aclanthology.org/2021.acl-long.280.pdf', 'status': 'HYBRID', 'license': 'CCBY', 'disclaimer': 'Notice: Paper or abstract available at https://arxiv.org/abs/2105.04949, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}","[{'authorId': '27044733', 'name': 'Asahi Ushio'}, {'authorId': '2254466', 'name': 'Luis Espinosa Anke'}, {'authorId': '2265382', 'name': 'S. Schockaert'}, {'authorId': '1387447871', 'name': 'José Camacho-Collados'}]","Analogies play a central role in human commonsense reasoning. The ability to recognize analogies such as “eye is to seeing what ear is to hearing”, sometimes referred to as analogical proportions, shape how we structure knowledge and understand language. Surprisingly, however, the task of identifying such analogies has not yet received much attention in the language model era. In this paper, we analyze the capabilities of transformer-based language models on this unsupervised task, using benchmarks obtained from educational settings, as well as more commonly used datasets. We find that off-the-shelf language models can identify analogies to a certain extent, but struggle with abstract and complex relations, and results are highly sensitive to model architecture and hyperparameters. Overall the best results were obtained with GPT-2 and RoBERTa, while configurations using BERT were not able to outperform word embedding models. Our results raise important questions for future work about how, and to what extent, pre-trained language models capture knowledge about abstract semantic relations.","BERT is to NLP what AlexNet is to CV: Can Pre-Trained Language Models Identify Analogies?.Analogies play a central role in human commonsense reasoning. The ability to recognize analogies such as “eye is to seeing what ear is to hearing”, sometimes referred to as analogical proportions, shape how we structure knowledge and understand language. Surprisingly, however, the task of identifying such analogies has not yet received much attention in the language model era. In this paper, we analyze the capabilities of transformer-based language models on this unsupervised task, using benchmarks obtained from educational settings, as well as more commonly used datasets. We find that off-the-shelf language models can identify analogies to a certain extent, but struggle with abstract and complex relations, and results are highly sensitive to model architecture and hyperparameters. Overall the best results were obtained with GPT-2 and RoBERTa, while configurations using BERT were not able to outperform word embedding models. Our results raise important questions for future work about how, and to what extent, pre-trained language models capture knowledge about abstract semantic relations.",5.134312,22.950165,0
3af8a493cf756f9fe72623204a11e378a9cd71a5,https://www.semanticscholar.org/paper/3af8a493cf756f9fe72623204a11e378a9cd71a5,EdgeBERT: Sentence-Level Energy Optimizations for Latency-Aware Multi-Task NLP Inference,2020.0,142,"{'url': 'https://arxiv.org/pdf/2011.14203', 'status': 'GREEN', 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://arxiv.org/abs/2011.14203, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}","[{'authorId': '1387249067', 'name': 'Thierry Tambe'}, {'authorId': '2029486869', 'name': 'Coleman Hooper'}, {'authorId': '3329554', 'name': 'Lillian Pentecost'}, {'authorId': '48024643', 'name': 'Tianyu Jia'}, {'authorId': '38866509', 'name': 'En-Yu Yang'}, {'authorId': '2026851', 'name': 'M. Donato'}, {'authorId': '2285868436', 'name': 'Victor Sanh'}, {'authorId': '3313708', 'name': 'P. Whatmough'}, {'authorId': '2531268', 'name': 'Alexander M. Rush'}, {'authorId': '1896817', 'name': 'D. Brooks'}, {'authorId': '2113825170', 'name': 'Gu-Yeon Wei'}]","Transformer-based language models such as BERT provide significant accuracy improvement to a multitude of natural language processing (NLP) tasks. However, their hefty computational and memory demands make them challenging to deploy to resource-constrained edge platforms with strict latency requirements. We present EdgeBERT, an in-depth algorithm-hardware co-design for latency-aware energy optimizations for multi-task NLP. EdgeBERT employs entropy-based early exit predication in order to perform dynamic voltage-frequency scaling (DVFS), at a sentence granularity, for minimal energy consumption while adhering to a prescribed target latency. Computation and memory footprint overheads are further alleviated by employing a calibrated combination of adaptive attention span, selective network pruning, and floating-point quantization. Furthermore, in order to maximize the synergistic benefits of these algorithms in always-on and intermediate edge computing settings, we specialize a 12nm scalable hardware accelerator system, integrating a fast-switching low-dropout voltage regulator (LDO), an all-digital phase-locked loop (ADPLL), as well as, high-density embedded non-volatile memories (eNVMs) wherein the sparse floating-point bit encodings of the shared multi-task parameters are carefully stored. Altogether, latency-aware multi-task NLP inference acceleration on the EdgeBERT hardware system generates up to 7 ×, 2.5 ×, and 53 × lower energy compared to the conventional inference without early stopping, the latency-unbounded early exit approach, and CUDA adaptations on an Nvidia Jetson Tegra X2 mobile GPU, respectively.","EdgeBERT: Sentence-Level Energy Optimizations for Latency-Aware Multi-Task NLP Inference.Transformer-based language models such as BERT provide significant accuracy improvement to a multitude of natural language processing (NLP) tasks. However, their hefty computational and memory demands make them challenging to deploy to resource-constrained edge platforms with strict latency requirements. We present EdgeBERT, an in-depth algorithm-hardware co-design for latency-aware energy optimizations for multi-task NLP. EdgeBERT employs entropy-based early exit predication in order to perform dynamic voltage-frequency scaling (DVFS), at a sentence granularity, for minimal energy consumption while adhering to a prescribed target latency. Computation and memory footprint overheads are further alleviated by employing a calibrated combination of adaptive attention span, selective network pruning, and floating-point quantization. Furthermore, in order to maximize the synergistic benefits of these algorithms in always-on and intermediate edge computing settings, we specialize a 12nm scalable hardware accelerator system, integrating a fast-switching low-dropout voltage regulator (LDO), an all-digital phase-locked loop (ADPLL), as well as, high-density embedded non-volatile memories (eNVMs) wherein the sparse floating-point bit encodings of the shared multi-task parameters are carefully stored. Altogether, latency-aware multi-task NLP inference acceleration on the EdgeBERT hardware system generates up to 7 ×, 2.5 ×, and 53 × lower energy compared to the conventional inference without early stopping, the latency-unbounded early exit approach, and CUDA adaptations on an Nvidia Jetson Tegra X2 mobile GPU, respectively.",26.91483,1.2805598,1
3aba6c5f59080c24301121bfc3a1445fc292476b,https://www.semanticscholar.org/paper/3aba6c5f59080c24301121bfc3a1445fc292476b,Mixup-Transformer: Dynamic Data Augmentation for NLP Tasks,2020.0,144,"{'url': 'https://www.aclweb.org/anthology/2020.coling-main.305.pdf', 'status': 'HYBRID', 'license': 'CCBY', 'disclaimer': 'Notice: Paper or abstract available at https://aclanthology.org/2020.coling-main.305, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}","[{'authorId': '2257354508', 'name': 'Lichao Sun'}, {'authorId': '47414558', 'name': 'Congying Xia'}, {'authorId': '2257213255', 'name': 'Wenpeng Yin'}, {'authorId': '2238207130', 'name': 'Tingting Liang'}, {'authorId': '2258679535', 'name': 'Philip S. Yu'}, {'authorId': '40901818', 'name': 'Lifang He'}]","Mixup is a latest data augmentation technique that linearly interpolates input examples and the corresponding labels. It has shown strong effectiveness in image classification by interpolating images at the pixel level. Inspired by this line of research, in this paper, we explore i) how to apply mixup to natural language processing tasks since text data can hardly be mixed in the raw format; ii) if mixup is still effective in transformer-based learning models,e.g., BERT.To achieve the goal, we incorporate mixup to transformer-based pre-trained architecture, named“mixup-transformer”, for a wide range of NLP tasks while keeping the whole end-to-end training system. We evaluate the proposed framework by running extensive experiments on the GLUEbenchmark. Furthermore, we also examine the performance of mixup-transformer in low-resource scenarios by reducing the training data with a certain ratio. Our studies show that mixup is a domain-independent data augmentation technique to pre-trained language models, resulting in significant performance improvement for transformer-based models.","Mixup-Transformer: Dynamic Data Augmentation for NLP Tasks.Mixup is a latest data augmentation technique that linearly interpolates input examples and the corresponding labels. It has shown strong effectiveness in image classification by interpolating images at the pixel level. Inspired by this line of research, in this paper, we explore i) how to apply mixup to natural language processing tasks since text data can hardly be mixed in the raw format; ii) if mixup is still effective in transformer-based learning models,e.g., BERT.To achieve the goal, we incorporate mixup to transformer-based pre-trained architecture, named“mixup-transformer”, for a wide range of NLP tasks while keeping the whole end-to-end training system. We evaluate the proposed framework by running extensive experiments on the GLUEbenchmark. Furthermore, we also examine the performance of mixup-transformer in low-resource scenarios by reducing the training data with a certain ratio. Our studies show that mixup is a domain-independent data augmentation technique to pre-trained language models, resulting in significant performance improvement for transformer-based models.",9.380464,6.2847314,1
